StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q8,Q9_First Click,Q9_Last Click,Q9_Page Submit,Q9_Click Count,Q14,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q2_21,Q10_First Click,Q10_Last Click,Q10_Page Submit,Q10_Click Count,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q4_19,Q4_20,Q11_First Click,Q11_Last Click,Q11_Page Submit,Q11_Click Count,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q5_17,Q5_18,Q5_19,Q5_20,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q13,random,workerId,assignmentId,hitId
3/1/18 14:13,3/1/18 14:16,0,134.29.12.176,100,171,1,3/1/18 14:16,R_1LIPLWBh3ZZNjKF,,,,,44.13079834,-94,anonymous,EN,1,1.655,1.655,2.716,1,28,2,4,3,4,4,2,4,4,2,4,1,1,1,3,5,2,1,2,4,5,1,2.677,30.902,31.941,23,4,5,5,3,3,3,2,4,3,3,1,4,3,1,4,2,1,1,1,4,8.248,33.566,34.362,23,1,1,1,3,1,2,3,2,4,1,4,1,3,5,3,3,3,3,2,2,2.68,78.003,79.05,23,AT0COJ1G23ZB0,466210,AT0COJ1G23ZB0,3TOK3KHVJTI5PR0AOBXJGMF90UQO77,34O39PNDK68S2WXM3IL1RZANVX5BRV
3/1/18 14:17,3/1/18 14:21,0,96.250.62.179,100,202,1,3/1/18 14:21,R_2AG9ZqwkDXFv6Kj,,,,,40.60090637,-73.93969727,anonymous,EN,1,2.365,2.775,4.111,2,24,3,2,4,4,4,4,4,4,5,3,2,3,2,3,4,4,3,4,4,4,1,2.375,58.483,60.039,27,4,4,5,2,4,4,4,1,3,3,1,4,1,3,5,3,1,1,1,4,6.638,62.758,63.868,30,1,1,1,4,1,3,4,3,4,1,1,1,4,4,4,3,3,3,3,1,10.392,58.566,60.132,30,A1YM0IWPC72J7V,529783,A1YM0IWPC72J7V,3R08VXYT7CVDU09CFXOTXGSV3WP7W2,34O39PNDK68S2WXM3IL1RZANVX5BRV
3/1/18 14:20,3/1/18 14:30,0,71.214.245.237,100,597,1,3/1/18 14:30,R_3fPloyZposz68Bg,,,,,28.6078949,-81.30549622,anonymous,EN,1,47.997,47.997,50.958,1,39,4,1,4,4,4,4,4,4,4,5,4,4,5,2,4,4,5,5,5,4,1,9.463,142.671,144.126,21,4,4,2,2,2,4,1,5,4,2,1,4,2,4,4,1,3,1,5,4,3.267,296.226,298.49,20,5,5,1,4,4,2,1,2,4,4,1,1,3,5,4,3,5,5,3,1,4.383,82.577,84.742,22,AU34T9OMHN4Z4,929092,AU34T9OMHN4Z4,3FE7TXL1LIN1O2GKXC8S90T14FMQ21,34O39PNDK68S2WXM3IL1RZANVX5BRV
3/1/18 14:50,3/1/18 14:56,0,71.93.185.201,100,319,1,3/1/18 14:56,R_b94OCEE9xDroVUt,,,,,34.22489929,-117.3760986,anonymous,EN,1,2.895,2.895,8.802,1,23,4,4,4,4,4,4,4,4,4,2,4,1,2,4,4,4,1,3,4,4,1,66.596,115.081,118.161,21,4,4,4,4,4,4,2,3,4,4,1,4,3,2,4,3,2,1,1,4,32.225,88.634,90.071,22,3,1,3,4,4,2,4,5,5,2,2,1,5,5,4,3,4,4,2,4,2.228,85.653,87.521,22,A2CTA782EBXUCT,709927,A2CTA782EBXUCT,3VHHR074H3HXJ6XDBJHRO5BF5PLL7N,34O39PNDK68S2WXM3IL1RZANVX5BRV
3/1/18 14:30,3/1/18 14:56,0,184.16.254.127,100,1571,1,3/1/18 14:56,R_3kjwxRWMXrnBH4l,,,,,41.15690613,-85.05560303,anonymous,EN,1,2.352,2.352,4.701,1,25,2,2,2,4,4,4,4,4,4,2,5,5,1,2,2,2,5,5,5,4,1,6.423,65.365,66.81,22,2,2,2,2,2,2,2,1,2,2,1,2,2,5,2,2,5,2,5,4,1.856,1455.064,1455.908,22,2,5,5,2,2,2,2,2,2,5,2,2,2,2,2,3,2,2,2,2,2.502,26.263,28.104,26,A3OQOHQ8NM3E3,764033,A3OQOHQ8NM3E3,3TAYZSBPLL8D1IVXPGXX4082M37S2S,34O39PNDK68S2WXM3IL1RZANVX5BRV
3/1/18 15:17,3/1/18 15:20,0,192.210.180.102,100,183,1,3/1/18 15:20,R_8JrbJgr4oZB96IV,,,,,42.88839722,-78.87609863,anonymous,EN,1,6.707,6.707,9.083,1,29,3,4,4,3,4,3,4,4,3,5,3,5,4,4,4,3,4,5,4,4,1,6.05,37.77,39.985,21,3,4,3,4,5,4,3,3,3,3,5,4,3,4,4,4,3,5,4,4,2.558,52.538,55.603,20,3,4,4,3,,4,4,3,3,4,5,3,3,5,4,3,4,4,4,5,4.413,40.147,51.922,19,A2I8TV9LM25BV0,557853,A2I8TV9LM25BV0,3HQUKB7LNFESQZKZX7O5NQ722COHHW,36FFXPMST9OZWW8SBIETJF8GFNXHOF
3/1/18 15:18,3/1/18 15:23,0,73.188.191.75,100,271,1,3/1/18 15:23,R_Z7SoysVOXzVyXiV,,,,,39.99110413,-75.10140228,anonymous,EN,1,4.19,4.19,6.435,1,28,1,1,1,1,1,1,3,3,3,1,3,3,1,1,1,1,3,3,3,1,1,9.133,65.196,66.471,29,2,3,1,1,1,3,1,1,5,1,1,3,1,1,1,1,1,1,3,4,2.912,70.845,76.574,25,3,3,2,3,1,1,1,1,1,3,3,1,3,3,3,3,3,3,1,2,6.149,61.87,64.714,29,A1153ZIEQX0ZJ8,280956,A1153ZIEQX0ZJ8,35LDD5557A45K3MIUP7FSNVQBFRMKE,36FFXPMST9OZWW8SBIETJF8GFNXHOF
3/1/18 15:19,3/1/18 15:23,0,67.5.220.38,100,243,1,3/1/18 15:23,R_CawftA7wnjcYOm5,,,,,45.45089722,-122.6961975,anonymous,EN,1,6.102,13.346,15.818,3,40,2,4,4,4,4,4,4,4,4,4,4,2,3,2,4,4,4,2,2,4,1,4.346,73.646,75.551,26,4,4,4,4,4,4,2,5,4,4,2,4,4,4,4,2,4,2,3,4,3.72,62.417,63.816,21,4,3,2,4,2,2,2,2,4,4,4,1,2,4,4,3,4,4,2,2,3.982,67.16,68.448,23,A2ALA9DP7EYFAP,647509,A2ALA9DP7EYFAP,33JKGHPFYCU6S97LR2ZVKFCU5AWMNJ,36FFXPMST9OZWW8SBIETJF8GFNXHOF
3/1/18 15:17,3/1/18 15:24,0,69.181.223.187,100,400,1,3/1/18 15:24,R_2yscqDTjMpY4JGS,,,,,37.78109741,-122.4625015,anonymous,EN,1,12.437,12.437,15.185,1,39,2,3,4,4,3,2,4,4,4,2,3,2,1,2,4,4,3,2,3,4,1,78.16,166.949,168.282,27,3,4,4,2,2,4,2,1,2,2,4,4,3,4,3,2,1,1,2,4,5.545,76.898,81.397,21,3,4,2,2,3,1,1,2,4,2,4,3,2,4,2,3,1,1,2,2,3.56,108.021,109.531,24,A1TGV7LT6LTIQU,323624,A1TGV7LT6LTIQU,382M9COHEHFLBBZH75NYL2ZF44YUEU,36FFXPMST9OZWW8SBIETJF8GFNXHOF
3/1/18 15:24,3/1/18 15:32,0,98.24.118.246,100,494,1,3/1/18 15:32,R_2V1S6VaYP79MJlq,,,,,35.22979736,-81.24279785,anonymous,EN,1,14.411,16.05,16.526,2,28,1,2,4,2,2,1,4,4,4,1,4,1,1,2,2,2,2,2,3,4,1,58.851,137.105,138.727,21,2,4,4,2,2,4,2,5,4,1,1,4,4,5,2,1,2,1,1,4,22.237,140.815,142.738,24,1,3,1,4,4,4,1,1,2,1,4,1,1,2,4,3,3,4,2,2,53.31,172.304,173.513,23,A34LRS5WXFCCIY,964139,A34LRS5WXFCCIY,3N4BPTXIO8SOXBRR3RY1JXCKO1UUKE,36FFXPMST9OZWW8SBIETJF8GFNXHOF
3/1/18 15:42,3/1/18 15:46,0,207.5.4.50,100,228,1,3/1/18 15:46,R_V3eZlldHYhfRx4Z,,,,,32.43890381,-80.74659729,anonymous,EN,1,39.335,39.335,41.784,1,35,4,4,4,1,5,3,4,4,4,3,4,5,4,2,4,3,4,4,4,4,1,3.972,93.061,94.376,30,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2.095,12.663,35.733,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,1.768,23.912,29.343,27,A2BRZKFG6WAVER,369112,A2BRZKFG6WAVER,3IOEN3P9S7J1PZF4ZZUGYC25C9H16L,36FFXPMST9OZWW8SBIETJF8GFNXHOF
3/1/18 15:42,3/1/18 15:50,0,98.214.237.154,100,464,1,3/1/18 15:50,R_3Hp4ex5rdWmNKD7,,,,,39.91549683,-88.89179993,anonymous,EN,1,3.754,3.754,8.613,1,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,217.343,236.568,247.85,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,35.391,65.137,68.286,21,1,1,1,1,5,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,9.591,114.274,115.334,24,AVXEDARJC5HLU,818364,AVXEDARJC5HLU,3KJYX6QCM9BTZ6A9QW8UE4EQNJ3JVT,36FFXPMST9OZWW8SBIETJF8GFNXHOF
3/1/18 16:26,3/1/18 16:30,0,72.207.231.13,100,245,1,3/1/18 16:30,R_4Pl30hNsvLWuVot,,,,,30.37609863,-91.17829895,anonymous,EN,1,3.368,3.368,6.302,1,29,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,3,4,4,1,7.375,77.641,79.462,21,4,4,4,4,4,4,2,4,4,4,4,2,4,4,4,2,2,1,4,4,5.401,58.553,60.195,20,2,4,2,4,2,4,4,4,4,4,4,2,4,4,4,3,4,4,4,2,8.773,78.85,80.907,21,A2T5UVJCDX3C5,856835,A2T5UVJCDX3C5,3P4RDNWND56OD0Q9RP9BZFOWFHIIJ6,3WPCIUYH1A8YX88YL3H2M4Z5M3OTD7
3/1/18 16:27,3/1/18 16:32,0,97.87.102.203,100,296,1,3/1/18 16:32,R_sZ5yyZEcfxkAGJj,,,,,37.43850708,-89.63339996,anonymous,EN,1,11.126,11.126,13.217,1,68,3,3,4,4,5,4,4,3,4,2,2,3,3,3,4,4,3,3,4,4,1,3.238,81.568,83.068,26,4,4,5,3,4,4,5,4,4,4,4,3,3,4,3,4,2,3,3,4,4.831,86.281,87.986,20,3,3,2,4,3,3,4,4,4,3,4,2,4,4,3,3,4,4,4,4,3.421,87.163,89.331,25,A3NK3VPYRHZBW8,532773,A3NK3VPYRHZBW8,3VHHR074H3HXJ6XDBJHRO5BF5QCL7G,3WPCIUYH1A8YX88YL3H2M4Z5M3OTD7
3/1/18 16:29,3/1/18 16:36,0,172.1.177.213,100,394,1,3/1/18 16:36,R_1i3xKnXSrprj8qQ,,,,,26.02119446,-80.1894989,anonymous,EN,1,2.683,7.201,8.315,8,34,4,2,2,2,2,2,3,1,2,1,1,2,1,2,2,2,2,1,4,2,2,31.76,148.078,149.598,59,4,1,2,1,1,4,1,1,2,1,1,5,2,2,4,2,1,2,1,4,5.285,72.558,73.817,64,1,1,1,2,1,4,3,2,2,1,4,1,3,4,1,3,2,4,4,4,0.517,109.589,111.218,66,A2UXVNIR273792,309875,A2UXVNIR273792,3NVC2EB65QZZIM3PSM3R5W1V93UY3G,3WPCIUYH1A8YX88YL3H2M4Z5M3OTD7
3/1/18 16:34,3/1/18 16:37,0,68.229.40.46,100,159,1,3/1/18 16:37,R_CdxvC2YVjOLo1Wx,,,,,36.28770447,-115.2867966,anonymous,EN,1,2.855,2.855,4.398,1,33,5,,5,4,5,5,5,5,4,2,5,4,2,4,5,5,5,4,5,5,1,4.794,55.162,57.956,26,5,5,5,5,5,5,5,5,5,,1,5,5,5,5,5,5,1,2,4,6.376,33.359,39.958,26,5,3,5,5,5,5,5,3,5,5,1,1,5,5,5,3,5,5,5,3,1.71,33.695,35.8,33,A1AF25FCVKC87X,798203,A1AF25FCVKC87X,3K5TEWLKGVBX4VQ38ENU23ZQA4PVI4,3WPCIUYH1A8YX88YL3H2M4Z5M3OTD7
3/1/18 16:29,3/1/18 16:44,0,108.83.205.64,100,891,1,3/1/18 16:44,R_Qg1UeRM3XEVu1uV,,,,,35.87130737,-78.53939819,anonymous,EN,1,2.817,6.404,16.099,2,46,4,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,1,5.954,141.127,142.929,31,4,5,5,3,4,4,5,2,4,5,3,5,5,4,2,4,1,1,5,4,1.846,397.859,401.302,52,5,5,3,5,5,2,5,1,5,5,1,1,3,5,5,3,5,5,1,5,20.359,172.041,173.65,27,A1SOOCPS9CRCQE,796831,A1SOOCPS9CRCQE,3DUZQ9U6SMOMY9TZDQH8655DJ2RSVT,3WPCIUYH1A8YX88YL3H2M4Z5M3OTD7
3/1/18 16:47,3/1/18 16:53,0,172.58.41.134,100,362,1,3/1/18 16:53,R_3gSLg0gJtyAcc4X,,,,,47.48910522,-122.290802,anonymous,EN,1,21.234,21.234,23.342,1,34,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,,1,1,1,31.299,202.74,219.251,11,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,0,0,38.738,0,1,1,1,1,5,1,1,1,1,1,1,1,1,3,1,3,1,1,1,3,2.445,26.608,62.725,2,A2F2DDH12YU4AK,692374,A2F2DDH12YU4AK,3H0W84IWBK2TVJ703BSTGRCVX57RE0,3WPCIUYH1A8YX88YL3H2M4Z5M3OTD7
3/1/18 17:05,3/1/18 17:12,0,12.38.35.6,100,421,1,3/1/18 17:12,R_1nZAdl03mJURbJD,,,,,28.55349731,-81.30039978,anonymous,EN,1,22.134,24.77,27.255,2,27,3,3,3,2,3,2,3,5,3,3,4,3,4,3,3,4,3,3,4,4,1,0.77,132.545,134.97,73,4,4,5,4,5,4,4,3,4,3,3,4,3,4,5,3,3,3,3,4,0.699,109.342,111.229,69,3,2,1,4,3,4,3,3,3,3,4,2,3,4,4,3,4,5,4,3,31.337,108.818,109.766,67,AG7C4X3WKKBV,690670,AG7C4X3WKKBV,3EA3QWIZ4IVIR3ME3JNF1LB5DJ9TIM,3WPCIUYH1A8YX88YL3H2M4Z5M3OTD7
3/1/18 16:56,3/1/18 17:16,0,192.209.17.137,100,1237,1,3/1/18 17:16,R_2Yu1R8hA85mFUbZ,,,,,35.31900024,-86.60720062,anonymous,EN,1,1009.077,1009.077,1010.989,1,39,4,3,3,4,4,4,4,4,4,2,5,5,1,4,2,4,5,5,5,4,1,2.472,81.55,83.886,25,5,4,5,4,4,5,2,5,4,3,1,3,5,5,4,2,4,1,5,4,4.175,62.237,63.973,22,4,4,2,5,2,5,4,2,4,5,5,4,4,3,5,3,5,5,4,1,2.84,51.769,53.134,22,A3NMQ3019X6YE0,935920,A3NMQ3019X6YE0,3PS7W85Z8Z2PG2TBZPH2OSC2UTMT93,3WPCIUYH1A8YX88YL3H2M4Z5M3OTD7
3/1/18 19:09,3/1/18 19:38,0,174.226.4.240,100,1772,1,3/1/18 19:38,R_22JhSvjoETVeoyp,,,,,37.53419495,-77.15519714,anonymous,EN,1,0.837,1009.695,1010.976,7,32,4,2,4,5,4,2,5,5,4,1,4,5,3,2,5,4,4,4,5,5,1,3.518,154.614,154.679,92,5,4,4,2,4,4,1,1,4,4,2,4,4,5,4,1,2,1,5,4,0.618,283.449,283.559,118,4,5,1,4,1,2,4,2,4,5,5,2,4,4,5,3,5,5,4,2,1.633,291.415,292.424,101,AAM0Q3DCSSQ0A,185844,AAM0Q3DCSSQ0A,3B837J3LDOWU52CI46CY58GAYXWRSJ,3511RHPADVE4F5JYUVAV526S7R0LR9
3/1/18 19:48,3/1/18 19:52,0,75.170.63.92,100,204,1,3/1/18 19:52,R_25thMwAzpCykrDH,,,,,44.06900024,-123.0825043,anonymous,EN,1,9.202,9.202,10.58,1,54,1,2,4,4,4,3,3,4,2,2,1,1,1,2,5,4,1,1,1,4,1,3.636,52.445,53.818,23,4,3,4,3,2,2,1,1,2,2,1,2,1,4,5,1,1,1,1,4,3.292,53.147,54.758,26,1,1,2,2,5,3,4,1,4,1,4,1,2,1,2,3,3,3,4,4,3.875,61.243,62.755,22,A26RO8GGTQAXGG,254848,A26RO8GGTQAXGG,3QXNC7EIPIVO0TWK1NTS4HAXXJE90Y,3YO4AH2FPDKR68FCSNZC2S4Z87PQ06
3/1/18 21:17,3/1/18 21:22,0,74.102.104.52,100,344,1,3/1/18 21:22,R_2nJ7yxy5zi2vU1r,,,,,40.79229736,-74.10009766,anonymous,EN,1,5.101,9.32,10.958,2,24,2,3,4,4,4,1,4,4,4,1,4,3,2,1,5,4,3,3,3,4,1,23.061,98.603,100.614,28,4,2,4,4,1,3,1,1,1,1,1,4,2,4,3,2,2,1,3,4,20.013,84.276,86.593,29,4,3,2,4,2,4,3,1,4,3,5,1,2,3,3,3,1,1,4,1,25.913,92.111,93.888,28,A24R185CQ4SC1V,590391,A24R185CQ4SC1V,3A7Y0R2P2OOL3VF4QB9C2PBB3VIXJJ,3P4C70TRMRHDQFAKEKGJ6YSL5IWLGK
3/1/18 21:58,3/1/18 22:12,0,138.75.232.141,100,834,1,3/1/18 22:12,R_2qsY66kw3tIU10I,,,,,1.293106079,103.8558044,anonymous,EN,1,482.701,482.701,484.161,1,33,2,5,5,2,2,5,1,3,2,4,1,4,5,2,2,5,5,5,5,1,1,266.35,269.012,274.561,2,3,5,4,1,3,1,1,3,2,5,5,4,5,2,2,2,3,1,1,4,11.191,14.567,33.972,2,4,4,1,2,2,4,4,1,2,5,5,2,3,2,3,3,4,5,2,4,12.545,12.545,13.703,1,A2ADEPVGNNXNPA,489710,A1AKX1C8GCVCTP,35GCEFQ6I5OZNCDUO85AJ3AXFY43ZK,3W31J70BASWPPXCXRY8Z17URIQ7KCE
3/1/18 23:01,3/1/18 23:07,0,41.90.132.125,100,388,1,3/1/18 23:07,R_2aIw7GNw0thbWoR,,,,,-1.283294678,36.81669617,anonymous,EN,1,11.39,11.39,14.26,1,32,4,4,4,5,4,3,5,4,4,3,4,5,5,3,4,4,5,4,5,4,1,9.307,114.756,116.935,25,4,3,4,3,4,5,2,4,4,3,4,5,5,3,4,4,5,3,5,4,8.53,103.337,105.201,20,5,4,1,5,2,3,5,4,4,5,5,2,4,5,5,3,4,5,4,2,15.668,124.012,126.452,23,A2UUKFTD0VUX2S,191258,A2UUKFTD0VUX2S,3QL2OFSM96ITJNVUED5HHJ7IBYICNL,3R6RZGK0XFCG8B7EMU4V07XR1D0YVS
3/2/18 0:01,3/2/18 0:06,0,76.28.156.204,100,345,1,3/2/18 0:06,R_bIBcxpLuhsFjqlH,,,,,47.67379761,-122.3419037,anonymous,EN,1,4.854,12.636,12.672,6,47,2,1,2,4,5,2,3,3,2,2,1,1,1,2,4,2,1,1,1,4,1,4.269,106.717,106.754,60,5,2,2,2,1,4,2,1,1,1,1,3,1,2,3,1,1,1,1,4,1.364,100.194,100.218,56,1,1,1,4,5,2,4,1,2,1,2,1,1,3,1,3,1,1,1,2,6.034,105.68,106.634,56,A4A0IFEQBBSOZ,719653,A4A0IFEQBBSOZ,38JBBYETQOAMUD52SZWG8Y1L5T5E4Q,3OWZNK3RYLPQUBP7OJNVVHU38R12UV
3/2/18 1:02,3/2/18 1:09,0,69.131.2.159,100,420,1,3/2/18 1:09,R_1Fg3GdOHUVDATQI,,,,,30.79849243,-81.72070313,anonymous,EN,1,29.48,29.48,31.486,1,30,4,4,4,4,5,4,5,4,4,1,1,1,1,1,4,4,1,1,4,4,1,5.739,130.537,132.564,28,4,5,5,4,2,4,1,4,4,3,4,4,1,1,4,3,1,3,1,4,4.875,93.689,95.096,26,1,1,1,4,1,1,1,4,5,1,1,1,4,5,5,3,5,4,5,5,28.982,137.402,139.44,21,A2Q1JUSJ9THUDZ,804757,A2Q1JUSJ9THUDZ,3GFK2QRXX9HY7WVTR49WZWEZCT95W6,309D674SHZLOWU83LLV624B1VX8BCX
3/2/18 2:18,3/2/18 2:23,0,174.80.52.239,100,253,1,3/2/18 2:23,R_2AGNurnI1i2XBnA,,,,,35.71740723,-86.89260101,anonymous,EN,1,6.331,7.775,7.876,3,42,4,3,3,3,4,3,5,5,4,3,1,1,1,3,4,4,1,1,4,5,1,2.861,67.441,69.44,23,3,3,5,1,1,1,1,4,3,3,1,1,1,1,2,1,1,1,1,4,4.345,58.838,60.448,21,1,1,1,4,2,1,4,3,4,1,1,1,3,3,1,3,5,5,2,2,8.331,84.547,86.831,22,A2KBZ75HMJ7KVX,655063,A2KBZ75HMJ7KVX,3D3VGR7TA0FQLLR3ERBXX08Y6I63RE,3126F2F5F835XMTR0HJ2NCGTXD1PEQ
3/2/18 3:18,3/2/18 3:21,0,23.95.230.117,100,146,1,3/2/18 3:21,R_1JPBVR0xJoM0CgE,,,,,42.88839722,-78.87609863,anonymous,EN,1,4.926,4.926,6.831,1,30,5,5,4,4,5,4,5,4,5,5,5,5,4,4,4,5,4,5,5,4,4,2.816,51.63,55.884,24,4,4,4,5,4,5,4,4,5,4,5,5,4,4,4,5,4,5,4,5,1.707,20.308,22.364,20,4,4,5,4,5,5,4,5,4,4,4,5,4,5,4,4,4,4,5,5,1.654,26.009,28.145,27,A2R2FQX11VOMYG,654611,A2R2FQX11VOMYG,3YZ8UPK3VTM6EDF3BEH3VEZCJUQUCA,3XAOZ9UYRZRRDX0UO63CGXN9D0Q1QH
3/2/18 4:15,3/2/18 4:19,0,76.231.20.18,100,278,1,3/2/18 4:19,R_Zw8uKbvC102SNc5,,,,,35.61650085,-97.47889709,anonymous,EN,1,3.676,3.676,6.602,1,42,4,4,4,5,5,4,5,5,5,3,4,1,2,3,5,5,1,1,5,5,1,2.795,87.238,89.5,22,4,4,5,3,5,5,4,5,4,3,1,4,4,3,5,2,1,1,1,4,3.339,80.659,82.593,28,1,1,3,5,5,4,4,4,4,1,2,1,4,2,4,3,5,5,5,5,3.612,82.248,83.313,21,A2FZFVZYY4DJ7X,706488,A2FZFVZYY4DJ7X,3CN4LGXD5XOK0IMTS08AF1T1N5S4YD,3S8APUMBJXJVZ6SDCNL7AAW4SA9FBL
3/2/18 5:17,3/2/18 5:20,0,72.209.183.218,100,199,1,3/2/18 5:20,R_1ponLlbIsNiPf1j,,,,,38.13470459,-97.9260025,anonymous,EN,1,6.043,6.043,8.52,1,30,3,4,3,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,4,1,10.504,37.59,39.958,21,4,4,3,4,4,3,4,3,3,3,1,1,4,3,4,4,3,1,3,4,5.759,90.022,91.979,22,4,4,4,3,3,4,2,2,4,3,2,,3,2,4,3,4,4,2,2,10.583,33.998,35.484,27,A1VLRMNX5OSDNJ,339384,A1VLRMNX5OSDNJ,3F6HPJW4JD068ZC69L7Y1PBNSJYW2C,3S8APUMBJXJVZ6SDCNL7AAW4SABBFJ
3/2/18 6:21,3/2/18 6:27,0,69.9.56.247,100,359,1,3/2/18 6:27,R_1Cm8IBqMPAdYlok,,,,,43.59089661,-116.9492035,anonymous,EN,1,3.036,3.036,5.285,1,45,5,3,3,5,5,5,5,5,5,1,5,5,1,3,3,3,5,5,5,5,1,5.316,94.696,95.431,31,3,4,4,4,5,5,4,5,3,3,1,4,4,5,5,3,5,1,5,4,3.495,123.816,128.511,24,5,5,5,5,5,4,3,3,5,5,1,1,4,1,4,3,4,5,3,5,4.198,91.735,93.725,24,A2RRC5B4M80XXO,969238,A2RRC5B4M80XXO,33NF62TLXJ2FJVGXRSUNCV397NGJKV,3G5RUKN2EC3OZ5QXCRQOR9AN61XN9V
3/2/18 7:18,3/2/18 7:23,0,71.199.224.83,100,292,1,3/2/18 7:23,R_2PtVj4OL2SMuw7V,,,,,30.35090637,-81.6446991,anonymous,EN,1,14.675,14.675,17.916,1,55,5,5,5,5,5,4,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,2.914,69.634,71.121,21,5,5,5,5,5,5,2,1,5,4,1,2,5,5,5,5,5,1,5,4,3.321,86.301,87.586,21,5,5,1,5,2,5,5,2,5,5,4,1,2,5,4,3,1,1,5,2,5.562,92.848,95.418,20,AKP3UXJ0TDPVO,216834,AKP3UXJ0TDPVO,3G5F9DBFOPXX80FJ2W592RYBAUNHVG,3B9XR6P1WEVB48E9VDCSP8OWLHXJBZ
3/2/18 8:33,3/2/18 8:49,0,68.70.176.230,100,948,1,3/2/18 8:49,R_37ScsFmA3Wp8A01,,,,,41.6499939,-83.67410278,anonymous,EN,1,692.944,692.944,695.628,1,40,3,3,3,3,3,3,4,3,3,2,4,4,2,3,4,3,4,3,4,4,1,6.923,74.935,79.86,26,3,4,3,3,3,4,2,4,3,3,2,3,4,4,3,3,3,2,4,4,3.033,90.773,92.225,24,4,4,3,4,4,3,4,3,4,4,2,3,3,3,4,3,4,4,3,3,2.305,58.11,59.036,23,A1DS5O8MSI3ZH0,359425,A1DS5O8MSI3ZH0,3UXUOQ9OKEXGNN69ESS1FRV4BHV7A8,3MDWE879UH2MYW1091LF0EATPCM9BV
3/2/18 10:01,3/2/18 10:02,0,47.32.4.227,100,85,1,3/2/18 10:02,R_DAyhiet1E8yGOGt,,,,,45.18449402,-93.83969879,anonymous,EN,1,5.682,6.877,7.281,2,26,4,4,4,3,3,3,4,5,3,4,3,4,3,4,3,2,2,3,4,4,1,8.275,19.65,20.563,21,3,3,4,5,3,2,3,3,4,3,2,3,5,4,4,3,3,4,3,4,8.227,16.972,18.13,20,3,2,3,2,4,3,4,4,4,3,2,4,4,3,5,3,3,5,3,3,0.689,23.755,24.762,23,AOTCPS24JM5DQ,905560,AOTCPS24JM5DQ,3FIJLY1B6U40PKRHLU8ATEXG8RKFP6,388CL5C1RJNRQB5VYQY1RY4MKJ9LHL
3/2/18 11:02,3/2/18 11:08,0,73.65.203.145,100,362,1,3/2/18 11:08,R_AmwvimoHhngUnRf,,,,,40.65829468,-111.9231033,anonymous,EN,1,3.619,3.619,4.964,1,34,1,1,1,1,1,1,3,4,4,4,4,1,5,1,5,1,5,1,1,4,1,3.42,54.835,56.441,24,4,1,1,1,1,4,1,1,4,1,1,1,5,4,4,1,5,1,4,4,5.074,56.386,59.063,21,1,1,1,4,1,3,5,1,1,5,1,1,1,5,1,3,1,3,1,1,2.828,223.684,225.538,20,A1ICXZVLIZM6IF,991361,A1ICXZVLIZM6IF,3A1PQ49WVHHHMOZLVILKV3RVLQZ1HU,334ZEL5JX6FOM5M8MCQSNTFIOZXOSS
2/28/18 12:07,2/28/18 12:08,0,174.52.3.43,30,45,0,3/2/18 12:08,R_2xFDyXv815yWEhS,,,,,,,anonymous,EN,1,6.421,6.421,18.952,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A125KW9P18V5Z1,3QL2OFSM96ITJNVUED5HHJ7IBRGCN5,33QQ60S6ASIJY1MT9WJHCT1OBP4U0I
