"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q8","Q9_First.Click","Q9_Last.Click","Q9_Page.Submit","Q9_Click.Count","Q13","Q10_First.Click","Q10_Last.Click","Q10_Page.Submit","Q10_Click.Count","Q11_First.Click","Q11_Last.Click","Q11_Page.Submit","Q11_Click.Count","Q12_First.Click","Q12_Last.Click","Q12_Page.Submit","Q12_Click.Count","id","Q2_1","Q2_2","Q2_3","Q2_4","Q2_5","Q2_6","Q2_7","Q2_8","Q2_9","Q2_10","Q2_11","Q2_12","Q2_13","Q2_14","Q2_15","Q2_16","Q2_17","Q2_18","Q2_19","Q2_20","Q2_21","Q4_1","Q4_2","Q4_3","Q4_4","Q4_5","Q4_6","Q4_7","Q4_8","Q4_9","Q4_10","Q4_11","Q4_12","Q4_13","Q4_14","Q4_15","Q4_16","Q4_17","Q4_18","Q4_19","Q4_20","Q5_1","Q5_2","Q5_3","Q5_4","Q5_5","Q5_6","Q5_7","Q5_8","Q5_9","Q5_10","Q5_11","Q5_12","Q5_13","Q5_14","Q5_15","Q5_16","Q5_17","Q5_18","Q5_19","Q5_20","totalbad","totalbadUP","where","Q14","random","workerId","assignmentId","hitId"
"209","5/9/18 19:01","5/9/18 19:06",0,"173.127.205.184",100,276,1,"5/9/18 19:06","R_1psXEzvbESpylvW",NA,NA,NA,NA,39.00500488,-94.24990082,"anonymous","EN",1,5.976,5.976,27.774,1,"19",11.375,85.558,88.005,28,5.931,51.516,61.693,24,3.75,89.59,91.159,27,55152,5,5,5,5,4,5,5,5,4,5,5,4,1,4,5,5,5,5,5,4,1,4,4,4,4,4,4,4,5,4,4,5,4,5,4,4,4,4,4,4,4,5,5,5,5,3,5,4,5,5,5,4,1,4,4,4,3,4,3,5,5,2,1,"sona",NA,NA,NA,NA,NA
"210","5/9/18 19:07","5/9/18 19:09",0,"173.127.205.184",100,115,1,"5/9/18 19:09","R_cZ9h5NsidrcC83n",NA,NA,NA,NA,39.00500488,-94.24990082,"anonymous","EN",1,2.813,2.813,8.353,1,"19",2.816,27.65,29.893,22,8.122,22.29,23.574,20,8.148,44.269,46.058,20,55152,4,5,4,5,5,4,5,5,5,5,5,5,4,5,5,5,5,4,5,5,1,5,4,4,5,5,5,5,4,4,5,5,4,5,5,5,5,5,4,5,4,4,5,5,5,5,5,5,4,5,5,5,4,5,5,4,3,4,4,5,5,3,3,"sona",NA,NA,NA,NA,NA
"211","5/9/18 20:40","5/9/18 20:45",0,"173.23.80.74",100,338,1,"5/9/18 20:45","R_yPlBNslswCnd1W9",NA,NA,NA,NA,37.17019653,-93.32969666,"anonymous","EN",1,4.189,4.189,6.979,1,"21",6.024,95.873,97.061,29,6.388,139.396,140.787,33,3.742,85.948,86.361,27,55254,1,1,2,2,4,2,3,4,4,3,3,4,2,1,1,1,2,1,4,1,1,4,3,4,3,2,4,1,1,4,1,1,4,2,5,4,1,3,1,4,4,3,3,2,4,3,2,2,3,3,4,2,1,2,2,2,3,5,2,2,4,5,0,"sona",NA,NA,NA,NA,NA
"212","5/9/18 20:44","5/9/18 20:47",0,"173.23.73.48",100,180,1,"5/9/18 20:47","R_2PzHkTBth0LA8vK",NA,NA,NA,NA,37.21899414,-93.31759644,"anonymous","EN",1,6.293,18.829,20.497,3,"19",6.889,56.809,60.51,34,8.804,33.739,35.663,31,13.497,45.106,52.339,30,55915,3,2,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,1,3,3,2,2,3,3,3,3,3,2,2,4,3,3,3,3,1,2,3,4,2,3,3,4,4,4,2,3,3,4,3,2,2,2,4,3,3,2,4,4,6,3,"sona",NA,NA,NA,NA,NA
"213","5/9/18 20:59","5/9/18 21:09",0,"107.77.209.23",100,596,1,"5/9/18 21:09","R_3qrhs3jamr9jDdi",NA,NA,NA,NA,41.84829712,-87.65170288,"anonymous","EN",1,21.911,21.911,24.69,1,"20",5.407,108.074,109.448,24,12.652,214.011,215.165,22,13.29,111.152,112.252,24,56196,3,2,3,4,4,3,4,5,5,1,4,5,2,3,5,3,5,5,5,4,1,5,5,4,4,3,4,1,3,5,3,2,5,3,4,2,3,3,3,5,4,4,5,4,4,2,3,2,2,2,5,2,3,3,4,4,3,5,3,3,2,4,0,"sona",NA,NA,NA,NA,NA
"214","5/9/18 21:38","5/9/18 21:44",0,"75.98.101.44",100,342,1,"5/9/18 21:44","R_3FIgAfBgKoAxNMH",NA,NA,NA,NA,38.60760498,-90.55970001,"anonymous","EN",1,9.542,10.362,22.116,2,"20",10.036,93.115,94.491,27,37.914,126.804,127.931,23,13.437,87.088,89.109,23,54500,4,4,4,5,4,2,4,4,3,4,5,4,1,3,4,4,5,5,5,5,2,5,3,3,3,5,4,2,5,4,4,1,5,5,3,5,2,5,1,5,4,5,5,5,3,3,1,4,4,4,5,4,4,4,3,5,3,1,1,5,4,5,1,"sona",NA,NA,NA,NA,NA
"215","5/9/18 22:25","5/9/18 22:31",0,"146.7.4.92",100,390,1,"5/9/18 22:31","R_3HHcgRRuxfPrx2A",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,16.534,24.066,24.986,7,"19",6.27,113.117,114.235,67,2.676,149.081,152.554,66,8.407,151.594,153.579,67,55828,4,4,4,4,4,4,5,4,5,4,4,5,1,4,5,4,5,5,4,4,1,4,4,4,4,2,4,1,1,4,4,4,4,4,5,5,2,2,1,5,4,5,5,5,2,2,3,2,4,4,1,5,4,4,4,5,3,2,4,5,2,3,0,"sona",NA,NA,NA,NA,NA
"216","5/9/18 22:24","5/9/18 22:33",0,"146.7.4.86",100,548,1,"5/9/18 22:33","R_tVu7y8pRZYFnbBD",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,5.359,7.818,8.488,2,"19",21.292,165.419,165.858,23,34.563,149.008,150.354,20,5.067,223.802,225.213,21,55306,4,3,3,3,4,3,4,4,3,3,4,5,1,2,2,3,5,4,5,3,1,4,4,4,3,2,4,2,1,3,3,2,4,3,4,3,2,2,1,5,4,4,5,4,4,3,4,3,3,2,3,3,1,3,3,4,3,3,4,2,3,3,0,"sona",NA,NA,NA,NA,NA
"217","5/9/18 23:40","5/9/18 23:45",0,"173.25.170.56",100,305,1,"5/9/18 23:45","R_2zLVeT7RwwWPf9A",NA,NA,NA,NA,37.21899414,-93.31759644,"anonymous","EN",1,5.406,5.406,7.359,1,"20",4.771,91.743,92.612,25,3.747,102.755,103.898,33,1.793,97.856,99.384,28,55293,2,4,4,5,3,4,4,4,4,4,3,3,2,4,4,4,3,3,4,4,1,4,4,3,4,4,4,1,4,4,4,1,2,4,3,5,2,3,1,3,4,4,3,4,4,2,2,4,4,4,3,1,1,3,4,4,3,4,4,4,2,3,0,"sona",NA,NA,NA,NA,NA
"218","5/9/18 23:32","5/9/18 23:53",0,"146.7.4.83",100,1266,1,"5/9/18 23:53","R_3kv6zIbQoepvaA3",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,17.444,18.512,18.565,3,"19",0.527,371.218,372.355,56,199.834,357.575,359.2,44,107.865,518.869,519.866,49,55811,3,4,3,3,4,4,4,4,3,3,3,3,3,4,2,3,3,3,4,4,1,4,4,4,4,3,4,3,3,3,4,3,4,3,3,3,4,3,4,3,3,3,3,3,3,4,4,3,4,4,3,5,3,4,3,4,3,4,4,4,2,3,1,"sona",NA,NA,NA,NA,NA
"219","5/10/18 0:08","5/10/18 0:14",0,"146.7.4.90",100,340,1,"5/10/18 0:14","R_216AJQg7j19Hcap",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,23.676,23.676,27.247,1,"19",3.093,122.949,124.113,22,6.052,86.856,88.853,24,5.933,94.018,98.139,21,55155,4,5,4,4,5,5,5,5,5,2,4,3,3,3,5,5,5,3,5,5,1,5,4,5,4,5,5,3,3,5,4,1,4,5,4,5,4,4,1,3,4,2,3,5,4,1,5,5,5,5,5,5,1,5,3,4,3,5,3,5,2,4,0,"sona",NA,NA,NA,NA,NA
"220","5/10/18 0:10","5/10/18 0:14",0,"146.7.4.87",100,247,1,"5/10/18 0:14","R_2aY8F5HjpdkaGhD",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,5.586,5.586,8.258,1,"19",1.149,67.302,69.36,24,1.902,74.541,76.348,23,1.256,82.49,83.49,23,54713,1,2,4,2,2,2,5,4,4,1,1,1,1,2,4,4,1,1,5,2,1,5,4,4,2,2,4,1,1,1,2,1,4,2,1,5,1,1,1,1,4,3,1,1,2,2,2,2,1,4,1,5,1,2,4,4,3,4,2,2,1,7,1,"sona",NA,NA,NA,NA,NA
"221","5/10/18 0:17","5/10/18 0:22",0,"173.27.70.79",100,340,1,"5/10/18 0:22","R_3k0uj8FSFlkEYLb",NA,NA,NA,NA,37.17019653,-93.32969666,"anonymous","EN",1,21.605,27.571,29.527,10,"22",4.629,106.4,107.641,31,0.732,91.839,92.577,29,15.057,102.667,103.398,28,54860,1,1,1,2,1,1,3,3,4,1,3,3,3,1,1,1,3,3,1,1,3,2,2,1,3,1,3,1,1,1,1,2,1,1,5,1,1,1,2,3,4,5,3,5,3,1,3,1,1,1,5,5,4,1,5,2,3,1,1,2,1,5,1,"sona",NA,NA,NA,NA,NA
"222","5/10/18 0:19","5/10/18 0:26",0,"146.7.4.92",100,386,1,"5/10/18 0:26","R_2f2HtS6ot2UpRGZ",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,3.58,3.58,5.565,1,"19",6.411,115.547,117.338,30,4.883,132.932,134.588,28,8.008,117.551,120.038,23,54709,2,4,4,4,4,1,4,5,5,2,4,4,2,3,5,4,4,4,4,4,1,4,3,4,3,1,3,2,5,3,3,1,5,4,5,5,1,4,4,4,4,5,4,3,4,4,2,4,4,4,4,5,1,3,4,4,3,3,5,4,1,3,0,"sona",NA,NA,NA,NA,NA
"223","5/10/18 0:38","5/10/18 0:45",0,"146.7.4.84",100,393,1,"5/10/18 0:45","R_2Y2NpQIJRNCTRjK",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,4.373,6.27,9.247,2,"19",0.26,120.446,122.202,25,2.821,126.58,128.491,24,1.768,132.065,134.3,26,55856,5,3,4,5,4,4,5,5,5,3,5,5,5,4,4,5,5,5,5,4,1,4,4,5,4,3,5,3,3,4,3,5,2,4,4,5,3,1,4,5,4,5,3,3,5,2,4,2,4,4,4,5,3,4,4,4,3,5,3,4,1,3,0,"sona",NA,NA,NA,NA,NA
"224","5/10/18 0:49","5/10/18 0:58",0,"146.7.4.90",100,520,1,"5/10/18 0:58","R_pMpZcQRjBXGrq3n",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,3.871,3.871,6.179,1,"19",16.803,138.204,140.148,22,5.232,143.504,144.88,21,6.491,216.519,218.747,22,54674,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,1,5,5,4,4,5,5,1,5,5,5,1,5,5,5,5,4,5,4,5,4,5,4,5,4,4,3,5,5,5,3,2,3,4,2,5,3,5,5,4,5,1,0,"sona",NA,NA,NA,NA,NA
"225","5/10/18 1:02","5/10/18 1:08",0,"146.7.4.91",100,354,1,"5/10/18 1:08","R_3Gx4IzVGk7VjfK9",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,1.574,7.076,7.946,5,"20",4.077,97.739,98.844,85,1.876,153.162,154.31,109,1.586,123.945,124.898,96,55914,1,4,4,5,4,2,5,4,4,3,1,3,3,1,5,5,3,3,5,4,1,4,4,4,4,1,4,1,1,2,1,1,4,3,4,5,1,3,1,3,4,3,3,4,4,4,1,5,1,5,3,4,1,2,4,4,3,3,1,3,4,4,0,"sona",NA,NA,NA,NA,NA
"226","5/10/18 3:49","5/10/18 3:59",0,"50.82.79.147",100,636,1,"5/10/18 3:59","R_1N2NuHFFF0mLrzs",NA,NA,NA,NA,37.21899414,-93.31759644,"anonymous","EN",1,3.516,5.194,8.062,2,"21",3.68,212.884,214.502,31,2.696,302.758,303.958,27,5.944,146.676,147.774,25,55777,4,3,3,5,5,4,4,4,3,3,5,5,1,3,3,4,5,4,5,5,1,4,4,4,3,4,4,2,3,4,3,2,3,4,4,4,3,3,2,5,4,4,4,3,4,3,4,4,3,4,4,3,2,4,4,4,3,4,4,3,3,3,0,"sona",NA,NA,NA,NA,NA
"227","5/10/18 9:27","5/10/18 9:32",0,"97.64.195.203",100,303,1,"5/10/18 9:32","R_1n6OalCuWe43bfS",NA,NA,NA,NA,37.17019653,-93.32969666,"anonymous","EN",1,7.359,7.359,12.467,1,"19",8.18,86.205,89.205,21,6.885,112.63,115.204,23,6.985,84.412,86.176,21,55403,2,4,2,4,4,2,4,4,4,2,4,4,1,2,4,4,4,3,4,4,1,4,4,4,2,2,4,2,1,2,2,4,2,4,4,4,1,1,1,4,4,5,4,4,4,2,3,2,2,4,4,5,1,2,5,4,3,2,5,2,2,2,0,"sona",NA,NA,NA,NA,NA
"228","5/10/18 10:02","5/10/18 10:06",0,"146.7.4.85",100,235,1,"5/10/18 10:06","R_dnaWKysqzYfTpLz",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,1.234,3.61,4.393,5,"18",2.927,74.997,79.746,70,1.514,57.919,61.992,66,1.889,83.377,84.491,83,55900,4,5,5,5,5,4,5,5,5,4,1,5,1,5,5,4,4,5,5,5,1,5,4,4,3,3,5,3,3,4,4,2,3,3,3,4,4,3,1,4,4,5,5,5,5,5,4,2,5,5,3,3,1,5,3,4,3,4,3,5,3,4,2,"sona",NA,NA,NA,NA,NA
"229","5/10/18 10:15","5/10/18 10:24",0,"173.28.65.195",100,546,1,"5/10/18 10:24","R_sbAWGn3JugAOh5T",NA,NA,NA,NA,37.14889526,-93.26139832,"anonymous","EN",1,6.076,6.076,11.884,1,"20",97.564,180.362,182.25,24,5.047,81.583,82.945,22,40.526,261.721,264.579,22,55354,3,3,4,4,4,4,4,4,4,2,4,4,2,4,4,4,4,4,4,4,1,4,4,4,3,4,4,2,3,4,4,1,4,4,4,4,2,4,1,4,4,4,4,4,4,4,4,3,3,4,4,4,1,4,4,4,3,4,3,4,3,2,0,"sona",NA,NA,NA,NA,NA
"230","5/10/18 10:43","5/10/18 10:55",0,"146.7.4.86",100,727,1,"5/10/18 10:55","R_z6xtGZpDuiWV5bb",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,4.003,4.003,11.813,1,"19",169.09,278.216,281.844,25,5.102,120.927,124.002,21,200.483,299.256,301.258,21,55859,4,4,4,4,4,4,4,5,4,3,2,4,1,3,4,4,4,4,5,4,1,4,3,4,3,3,4,1,4,4,3,4,5,3,5,4,2,1,1,5,4,4,4,5,4,2,3,3,2,4,4,5,1,3,4,3,3,2,4,2,2,3,0,"sona",NA,NA,NA,NA,NA
"231","5/10/18 11:49","5/10/18 11:55",0,"146.7.4.92",100,410,1,"5/10/18 11:55","R_DdVKXeWo1AKcSyd",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,6.008,9.228,10.32,2,"18",5.52,113.162,115.006,34,14.656,145.182,147.022,20,12.432,131.156,133.426,20,54765,3,3,4,4,4,3,4,4,4,4,4,1,1,4,4,4,1,4,3,5,1,5,4,3,3,3,4,2,4,4,5,1,4,4,3,5,2,5,1,1,4,4,4,5,4,1,3,4,4,4,1,3,1,3,4,4,3,3,3,2,5,4,0,"sona",NA,NA,NA,NA,NA
"232","5/10/18 11:56","5/10/18 12:03",0,"146.7.4.75",100,434,1,"5/10/18 12:03","R_3kOebI3eINtLwDC",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,7.759,10.328,15.493,2,"19",60.698,154.4,156.456,25,3.486,122.496,127.511,29,9.105,137.008,138.356,34,55857,2,2,4,4,4,2,4,5,5,2,3,3,3,2,4,4,3,4,4,4,1,4,3,4,2,3,4,1,1,3,2,1,4,2,4,4,1,3,1,3,4,3,3,2,3,3,2,2,2,4,4,3,2,2,1,4,3,3,4,4,3,4,0,"sona",NA,NA,NA,NA,NA
"233","3/1/18 4:15","3/1/18 4:17",0,"122.164.65.72",100,120,1,"3/1/18 4:17","R_BFm30B9QhHgHLtn",NA,NA,NA,NA,13.08329773,80.28329468,"anonymous","EN",1,4.613,4.613,6.712,1,"A321YWMP74ULKH",2.645,26.678,30.002,22,2.629,25.902,26.4,23,1.147,31.74,36.088,21,NA,3,2,4,2,2,2,2,3,3,4,2,2,3,2,3,3,2,3,4,3,1,4,2,3,2,4,2,2,3,4,2,3,2,4,3,1,3,4,2,3,4,3,3,3,2,3,3,2,2,3,2,2,4,4,2,4,3,2,2,2,2,5,3,"mturk","28",807039,"A321YWMP74ULKH","3D8YOU6S9EKHYW621N409E72N4AU65","3ZVPAMTJWN3OTD5XJ4DFSA1KB93RGW"
"234","3/1/18 5:07","3/1/18 5:10",0,"107.172.195.110",100,173,1,"3/1/18 5:10","R_1OlRUGZOnUHlMy7",NA,NA,NA,NA,42.88839722,-78.87609863,"anonymous","EN",1,7.767,7.767,13.19,1,"A5I4Y0GXJM69D",3.049,35.696,39.606,21,4.98,33.339,37.62,20,2.164,44.069,45.954,23,NA,5,5,5,5,4,5,3,5,4,5,4,4,4,5,4,4,4,4,5,5,1,4,5,5,5,4,4,4,4,4,4,5,4,5,4,5,4,5,5,4,4,4,4,4,4,4,5,4,5,5,4,4,5,5,5,4,3,4,5,4,5,4,3,"mturk","30",576887,"A5I4Y0GXJM69D","3U4J9857OEBL6XB1K6SXA2FATUPB76","3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O"
"235","3/1/18 5:06","3/1/18 5:11",0,"98.242.255.44",100,311,1,"3/1/18 5:11","R_3s1Fmx6lRmY5lkV",NA,NA,NA,NA,25.98249817,-80.34339905,"anonymous","EN",1,1.58,1.58,3.707,1,"A2541C8MY0BYV3",0.984,37.376,38.337,26,0.781,44.231,45.834,27,1.295,34.987,36.093,23,NA,5,3,3,3,4,4,5,4,5,2,4,2,2,3,4,3,3,4,4,4,1,5,3,5,4,4,5,1,4,4,3,2,4,5,4,4,3,3,1,2,4,2,3,3,4,3,4,4,4,4,2,3,3,5,4,4,3,5,4,4,4,7,3,"mturk","29",424012,"A2541C8MY0BYV3","3OONKJ5DKCJSR3301S9ZLO15JJYOB8","3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O"
"236","3/1/18 5:11","3/1/18 5:15",0,"68.105.234.66",100,232,1,"3/1/18 5:15","R_2TWZ5ZsUfkZB6z7",NA,NA,NA,NA,37.06269836,-76.40519714,"anonymous","EN",1,2.648,2.648,3.753,1,"ATSZCAVI441RM",3.483,63.803,65.279,21,3.36,74.249,75.292,27,6.007,72.278,74.837,25,NA,1,3,1,4,2,3,3,1,1,1,1,1,1,3,1,1,1,3,3,4,1,3,1,1,1,1,3,1,3,3,1,1,3,4,5,4,1,1,1,3,4,5,5,5,1,5,1,1,2,2,5,1,1,2,3,1,3,2,1,3,5,5,1,"mturk","28",404943,"ATSZCAVI441RM","3B2X28YI3WF22XXW1WN54OFEYJ5B67","3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O"
"237","3/1/18 5:07","3/1/18 5:16",0,"75.161.12.25",100,568,1,"3/1/18 5:16","R_STVgQxOX4hrNzdD",NA,NA,NA,NA,35.2467041,-106.7231979,"anonymous","EN",1,4.771,10.668,12.035,5,"A398O60Z1KEZM8",3.567,256.22,257.66,23,24.959,146.701,148.475,24,1.332,118.755,122.832,28,NA,4,2,2,2,3,2,4,4,2,2,3,4,2,1,2,2,4,4,4,2,1,3,3,4,2,2,4,2,4,2,2,4,2,3,2,4,1,2,1,4,4,4,4,1,3,1,2,4,2,3,4,5,2,2,2,4,3,4,4,3,2,3,0,"mturk","36",194781,"A398O60Z1KEZM8","3DZQRBDBSLF2M0RGTGB2NADUSGP3SU","3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O"
"238","3/1/18 5:10","3/1/18 5:17",0,"74.243.190.101",100,384,1,"3/1/18 5:17","R_3fQ2V5JF63BfQr2",NA,NA,NA,NA,35.39019775,-82.37249756,"anonymous","EN",1,9.368,9.368,11.287,1,"AVI7K876BV3QL",63.357,159.757,161.295,21,7.384,85.384,87.47,21,5.26,98.492,99.55,22,NA,4,4,4,4,4,4,4,4,4,2,4,4,2,3,3,3,4,4,4,4,1,4,4,5,4,4,4,2,5,4,3,4,2,4,4,4,2,4,2,4,4,4,4,2,4,2,2,4,2,4,4,4,2,4,2,4,3,4,4,3,2,2,0,"mturk","60",606393,"AVI7K876BV3QL","3NGI5ARFTT59Z5X9EVTP4CTM7C41PK","3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O"
"239","3/1/18 5:07","3/1/18 5:21",0,"200.1.215.243",100,850,1,"3/1/18 5:21","R_22Gpd6SnKNahywN",NA,NA,NA,NA,5.833297729,-55.16670227,"anonymous","EN",1,302.032,302.032,304.234,1,"A2R182TXQ26ZGE",54.489,87.927,87.959,50,176.288,206.316,207.103,47,4.828,33.074,34.466,48,NA,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,1,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,3,3,3,4,4,3,3,4,2,4,4,4,4,4,3,2,4,4,4,3,4,4,4,4,1,1,"mturk","30",945260,"A2R182TXQ26ZGE","3VD82FOHKQOB18V6FS5UW87N14YOCF","3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O"
"240","3/1/18 5:22","3/1/18 5:32",0,"24.145.80.72",100,643,1,"3/1/18 5:32","R_1LjmxSiylAYAD8W",NA,NA,NA,NA,33.44830322,-81.69210052,"anonymous","EN",1,2.61,2.61,3.844,1,"A2A91NSJ5LMGOT",2.938,229.66,230.876,33,165.225,326.505,330.35,29,5.332,60.323,61.72,26,NA,4,4,3,3,4,4,4,3,3,2,3,3,3,3,2,3,3,4,5,3,1,3,3,4,3,3,4,2,4,3,3,2,4,3,3,5,2,4,2,3,4,3,4,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,4,3,4,3,1,"mturk","27",418137,"A2A91NSJ5LMGOT","33L7PJKHCGYP2XA1UXBOOWHRALV8TG","3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O"
"241","3/1/18 6:09","3/1/18 6:13",0,"68.44.89.20",100,259,1,"3/1/18 6:13","R_1l6lep99UnUOdBX",NA,NA,NA,NA,40.15379333,-85.62129974,"anonymous","EN",1,7.177,7.177,9.633,1,"AOHQSD0GH8HTE",5.047,60.558,62.088,21,2.78,87.783,90.322,24,5.401,68.003,69.513,20,NA,4,3,3,3,4,3,4,4,4,3,4,4,3,3,3,3,4,4,4,4,1,4,4,4,4,4,4,3,4,3,3,1,3,4,3,3,3,2,1,4,4,4,4,3,4,2,3,3,3,4,4,2,1,3,3,4,3,4,4,3,2,4,2,"mturk","44",745875,"AOHQSD0GH8HTE","3PQMUDRV7R6SIP6397OBNE9W20NIIK","3JUDR1D0D6RY2IIQ7A3QLGXE54Z2QQ"
"242","3/1/18 6:10","3/1/18 6:15",0,"68.97.235.108",100,260,1,"3/1/18 6:15","R_XZngkgeQGS3rxEl",NA,NA,NA,NA,35.37980652,-97.75980377,"anonymous","EN",1,4.181,6.882,9.19,2,"A1X3N2ATX5DAJP",3.529,76.653,78.734,23,12.062,79.752,81.203,25,5.519,67.907,69.569,20,NA,5,4,4,4,5,5,5,3,3,3,5,3,3,3,4,4,3,3,5,5,1,3,5,5,5,5,5,4,1,5,3,1,5,5,5,5,5,1,1,5,4,5,3,5,5,5,5,4,3,5,4,1,1,5,3,3,3,5,5,5,5,5,2,"mturk","41",884224,"A1X3N2ATX5DAJP","33CID57104TFINWQ97E1BOZZ0MKL31","3JUDR1D0D6RY2IIQ7A3QLGXE54Z2QQ"
"243","3/1/18 6:09","3/1/18 6:15",0,"173.21.41.195",100,358,1,"3/1/18 6:15","R_1eKtDYKM7jrVJuw",NA,NA,NA,NA,41.44189453,-85.99230194,"anonymous","EN",1,7.126,7.126,9.899,1,"A1Y9ZU5VKFMS5V",8.071,113.325,115.728,22,8.024,93.086,95.071,20,16.628,109.958,111.853,21,NA,3,4,4,3,4,3,5,4,3,4,3,3,3,4,3,3,3,3,3,5,1,4,3,3,3,3,4,3,2,3,4,3,4,4,3,4,3,3,3,3,4,5,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,1,2,3,4,2,0,"mturk","35",159005,"A1Y9ZU5VKFMS5V","3KWTYT08703IW2JUNQ2UQLXJEIBL5R","3JUDR1D0D6RY2IIQ7A3QLGXE54Z2QQ"
"244","3/1/18 6:10","3/1/18 6:18",0,"74.131.144.60",100,438,1,"3/1/18 6:18","R_3RsAecaVkqgtD7K",NA,NA,NA,NA,38.0881958,-85.65550232,"anonymous","EN",1,4.885,10.314,11.798,3,"A2BHPYKUHMASE0",3.048,82.368,95.488,33,2.306,84.864,86.264,27,149.799,219.457,221.999,27,NA,3,3,2,2,4,3,4,4,4,3,5,5,4,2,2,2,5,4,4,4,1,3,4,4,4,4,4,4,5,3,3,2,4,4,4,4,3,2,2,5,4,2,4,2,4,2,3,4,3,3,4,5,2,3,2,4,3,4,5,3,2,3,0,"mturk","25",873296,"A2BHPYKUHMASE0","3C6FJU71TQTJHGG876ZSS5RVME8UYA","3JUDR1D0D6RY2IIQ7A3QLGXE54Z2QQ"
"245","3/1/18 6:18","3/1/18 6:22",0,"66.227.145.155",100,262,1,"3/1/18 6:22","R_31YNs5CeTI3snE6",NA,NA,NA,NA,44.07470703,-84.43470001,"anonymous","EN",1,3.614,4.181,6.478,2,"A3LFB7XLW00Q61",4.287,72.572,74.611,22,9.874,80.849,83.154,21,4.185,69.293,71.493,22,NA,3,3,5,5,3,3,3,5,5,2,5,5,1,3,5,5,5,3,5,5,1,4,3,3,5,3,5,3,5,5,3,1,4,5,5,5,1,3,5,5,4,5,5,5,4,4,4,4,3,4,5,1,1,3,3,5,3,5,5,5,4,7,2,"mturk","39",157875,"A3LFB7XLW00Q61","386CSBG1OZMP63ZLKEKVZDADKJ9Q61","3JUDR1D0D6RY2IIQ7A3QLGXE54Z2QQ"
"246","3/1/18 6:40","3/1/18 6:48",0,"24.60.247.22",100,464,1,"3/1/18 6:48","R_2tDsD5HtmjM7fda",NA,NA,NA,NA,42.36779785,-70.96900177,"anonymous","EN",1,180.782,184.147,189.576,2,"A30VLAIIJIG5IS",4.385,74.901,80.314,21,11.96,69.031,71.475,20,3.026,94.133,98.681,22,NA,3,3,2,2,4,3,4,4,2,1,1,1,1,1,3,2,1,1,5,4,1,3,3,4,3,2,4,4,4,3,2,1,4,4,5,2,1,2,1,1,4,1,1,1,4,3,1,1,2,4,1,2,1,2,3,2,3,1,5,1,4,7,1,"mturk","52",250761,"A30VLAIIJIG5IS","3JZQSN0I3QAUC7YIIBINZ5JO7V3GFZ","3JUDR1D0D6RY2IIQ7A3QLGXE54Z2QQ"
